,Num_Cells_Strain1,Num_Cells_Strain2,Num_Cells_Strain3,t_deg,k_degA,k_degB,ratioS1,ratioS2,ratioS3_S1,ratioS3_S2,posS1,posS2,posS3,Stability
81,9,9,6,36,0.1,0.3,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",0.2
82,9,9,6,46,0.1,0.3,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",0.5
83,9,9,6,12,0.1,0.5,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
84,9,9,6,24,0.1,0.5,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
85,9,9,6,36,0.1,0.5,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
86,6,6,5,46,0.1,0.5,0.9041112591816638,1.124600555918177,1.1336500785083936,1.1697643093057317,"[[  23  185]
 [ -11 -142]
 [  46  -42]
 [-200   24]
 [ -76  157]
 [   4   94]]","[[ -92 -155]
 [ -19  172]
 [  74   68]
 [ 169  -17]
 [  66 -191]
 [-155 -184]]","[[ -92 -155]
 [ -19  172]
 [  74   68]
 [ 169  -17]
 [  66 -191]]",1.0
87,9,9,6,46,0.1,0.5,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
88,9,9,6,12,0.1,0.6,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
89,9,9,6,24,0.1,0.6,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
90,9,9,6,36,0.1,0.6,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
91,9,9,6,46,0.1,0.6,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
92,9,9,6,12,0.3,0.3,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",0.8
93,9,9,6,24,0.3,0.3,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",0.9
94,9,9,6,36,0.3,0.3,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",0.9
95,9,9,6,46,0.3,0.3,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",0.9
96,9,9,6,12,0.3,0.5,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
97,6,6,5,12,0.1,0.6,0.9041112591816638,1.124600555918177,1.1336500785083936,1.1697643093057317,"[[  23  185]
 [ -11 -142]
 [  46  -42]
 [-200   24]
 [ -76  157]
 [   4   94]]","[[ -92 -155]
 [ -19  172]
 [  74   68]
 [ 169  -17]
 [  66 -191]
 [-155 -184]]","[[ -92 -155]
 [ -19  172]
 [  74   68]
 [ 169  -17]
 [  66 -191]]",1.0
98,9,9,6,24,0.3,0.5,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
99,9,9,6,36,0.3,0.5,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
100,9,9,6,46,0.3,0.5,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
101,9,9,6,12,0.3,0.6,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
102,9,9,6,24,0.3,0.6,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
103,9,9,6,36,0.3,0.6,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
104,9,9,6,46,0.3,0.6,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
105,9,9,6,12,0.6,0.3,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",0.9
106,9,9,6,24,0.6,0.3,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",0.9
107,9,9,6,36,0.6,0.3,0.8121926278546837,1.078630423707732,1.2515304729438097,1.1842099444996286,"[[ -79  -41]
 [  -5 -157]
 [ -66 -132]
 [  77   11]
 [  20   22]
 [  57   29]
 [ 116  122]
 [ -98 -126]
 [-134  -62]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]
 [   9  106]
 [-173  111]
 [  33  167]]","[[  90 -180]
 [ -79  -75]
 [-113   18]
 [ 199  142]
 [ -22  168]
 [  40   37]]",1.0
108,9,6,1,12,0.1,0.3,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
109,9,6,1,24,0.1,0.6,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
110,9,6,1,36,0.1,0.6,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
111,9,6,1,46,0.1,0.6,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
112,9,6,1,12,0.3,0.3,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
113,9,6,1,24,0.3,0.3,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
114,9,6,1,36,0.3,0.3,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
115,9,6,1,46,0.3,0.3,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.2
116,9,6,1,12,0.3,0.5,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.9
117,9,6,1,24,0.3,0.5,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.8
118,9,6,1,36,0.3,0.5,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],1.0
119,9,6,1,24,0.1,0.3,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
120,9,6,1,46,0.3,0.5,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.7
121,9,6,1,12,0.3,0.6,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
122,9,6,1,24,0.3,0.6,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
123,9,6,1,36,0.3,0.6,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
124,9,6,1,46,0.3,0.6,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
125,9,6,1,12,0.6,0.3,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],1.0
126,9,6,1,24,0.6,0.3,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.7
127,9,6,1,36,0.6,0.3,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.6
128,9,6,1,46,0.6,0.3,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.9
129,9,6,1,12,0.6,0.5,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],1.0
130,9,6,1,36,0.1,0.3,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
131,9,6,1,24,0.6,0.5,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.9
132,9,6,1,36,0.6,0.5,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],1.0
133,9,6,1,46,0.6,0.5,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.9
134,9,6,1,12,0.6,0.6,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.3
135,9,6,1,24,0.6,0.6,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.1
136,9,6,1,36,0.6,0.6,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.2
137,9,6,1,46,0.6,0.6,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.2
138,9,6,1,46,0.1,0.3,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.1
139,9,6,1,12,0.1,0.5,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
140,9,6,1,24,0.1,0.5,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
141,9,6,1,36,0.1,0.5,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
142,9,6,1,46,0.1,0.5,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
143,9,6,1,12,0.1,0.6,5,5,5,5,"[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]
 [0 0]]",[[0 0]],0.0
