,Num_Cells_Strain1,Num_Cells_Strain2,t_deg,k_degA,k_degB,ratioS1,ratioS2,posS1,posS2,Stability
10,10,9,36,0.3,0.5,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
11,10,9,24,0.1,0.3,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",0.7
12,10,9,46,0.3,0.5,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
13,10,9,12,0.3,0.6,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
14,10,9,24,0.3,0.6,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
15,10,9,36,0.3,0.6,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
16,10,9,46,0.3,0.6,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
17,10,9,12,0.6,0.3,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",0.9
18,10,9,24,0.6,0.3,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
19,10,9,36,0.6,0.3,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",0.9
20,10,9,46,0.6,0.3,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",0.9
21,10,9,12,0.6,0.5,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
22,10,9,36,0.1,0.3,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",0.8
23,10,9,24,0.6,0.5,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
24,10,9,36,0.6,0.5,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
25,10,9,46,0.6,0.5,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
26,10,9,12,0.6,0.6,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
27,10,9,24,0.6,0.6,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
28,10,9,36,0.6,0.6,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
29,10,9,46,0.6,0.6,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
30,10,9,46,0.1,0.3,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",0.8
31,10,9,12,0.1,0.5,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
32,10,9,24,0.1,0.5,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
33,10,9,36,0.1,0.5,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
34,10,9,46,0.1,0.5,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
35,10,9,12,0.1,0.6,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",1.0
36,4,5,12,0.1,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.3
37,4,5,24,0.1,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.8
38,4,5,36,0.1,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.6
39,4,5,46,0.1,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.4
40,4,5,12,0.1,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
41,4,5,24,0.1,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
42,4,5,36,0.1,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
43,4,5,46,0.1,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
44,4,5,12,0.1,0.6,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
45,4,5,24,0.1,0.6,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
46,4,5,36,0.1,0.6,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
47,4,5,46,0.1,0.6,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
48,4,5,12,0.3,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.5
49,4,5,24,0.3,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.4
50,4,5,36,0.3,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.6
51,4,5,46,0.3,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.7
52,4,5,12,0.3,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.8
53,4,5,24,0.3,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.5
54,4,5,36,0.3,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.7
55,4,5,46,0.3,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.9
56,4,5,12,0.3,0.6,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
57,4,5,24,0.3,0.6,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
58,4,5,36,0.3,0.6,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
59,4,5,46,0.3,0.6,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
60,4,5,12,0.6,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
61,4,5,24,0.6,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
62,4,5,36,0.6,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
63,4,5,46,0.6,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
64,4,5,12,0.6,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
65,4,5,24,0.6,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
66,4,5,36,0.6,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
67,4,5,46,0.6,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
68,4,5,12,0.6,0.6,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
69,4,5,24,0.6,0.6,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
70,4,5,36,0.6,0.6,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.9
71,4,5,46,0.6,0.6,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",1.0
72,4,5,12,0.1,0.3,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",0.7
73,4,5,24,0.1,0.6,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",1.0
74,4,5,36,0.1,0.6,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",1.0
75,4,5,46,0.1,0.6,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",1.0
76,4,5,12,0.3,0.3,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",0.5
77,4,5,24,0.3,0.3,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",0.4
78,4,5,36,0.3,0.3,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",0.5
79,4,5,46,0.3,0.3,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",0.5
80,4,5,12,0.3,0.5,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",0.9
81,4,5,24,0.3,0.5,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",1.0
82,4,5,36,0.3,0.5,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",1.0
83,4,5,24,0.1,0.3,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",0.8
84,4,5,46,0.3,0.5,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",1.0
85,4,5,12,0.3,0.6,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",1.0
86,4,5,24,0.3,0.6,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",1.0
87,4,5,36,0.3,0.6,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",1.0
88,4,5,46,0.3,0.6,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",1.0
